,NP,NP_Synthesis,NP size_avg (nm),shape,method,Bacteria,Drug,Drug_class,reference,time (hr),Valance_electron,amw,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"avg_Incub_period, h","growth_temp, C",isolated_from,MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,PEOE_VSA13,PEOE_VSA4,PEOE_VSA8,SMR_VSA2,SMR_VSA7,EState_VSA5,EState_VSA6,EState_VSA7,fr_alkyl_halide,fr_allylic_oxid,MIC_NP_log,MIC_drug_log,MIC_drug_NP_log
196,Ag,green_synthesis from fungus Aspergillus flavus,26.06,spherical,MIC,Pseudomonas aeruginosa,Levofloxacin,Quinolines,https://academic.oup.com/lambio/article/75/3/680/6989369,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,14.98365316,-1.315329409,20.26923077,361.373,0.0,0.0,32.3758692,0.0,33.86721055,6.196843572,4.567099648,18.87131891,0,0,3.161073975,1.386294361,1.3862943611198906
197,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Escherichia coli,Imipenem,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,4.158883083,2.079441542,1.3862943611198906
198,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Pseudomonas aeruginosa,Imipenem,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,4.158883083,2.079441542,1.3862943611198906
199,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Proteus sp.,Imipenem,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus sp. (in: enterobacteria),opportunistic pathogen,n,48.0,37,soil,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,3.465735903,2.772588722,1.3862943611198906
200,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Klebsiella sp.,Imipenem,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella sp.,opportunistic pathogen,n,48.0,37,respiratory tract,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,4.158883083,2.772588722,1.3862943611198906
201,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Acinetobacter baumannii,Ciprofloxacin,Quinolines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,14.60768519,-1.27510223,18.125,331.347,0.0,0.0,43.80393424,0.0,39.93357762,12.26321064,6.066367068,9.467009379,0,0,3.006881602,2.772588722,1.3862943611198906
202,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Staphylococcus aureus,Doxycycline,Tetracyclines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,13.31702838,-2.89477903,33.33333333,462.455,5.907179729,0.0,11.49101058,0.0,51.99054299,25.06162076,19.05647134,0.0,0,0,2.814307325,3.465735903,1.3862943611198906
203,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus epidermidis ,Vancomycin,carboxylic acids,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,non-pathogenic,p,48.0,35,skin,16.01721414,-2.345197559,29.43564356,1449.271,0.0,0.0,34.71646842,0.0,116.725296,33.02788052,0.0,13.8474744,0,0,2.50959099,4.135166557,1.3862943611198906
204,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Escherichia coli,Tetracycline,Tetracyclines,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,13.31369504,-2.745033659,34.375,444.44,5.907179729,0.0,17.40891662,0.0,51.99054299,44.1180921,0.0,0.0,0,0,3.741382641,4.158883083,1.3862943611198906
205,Ag,"purchased from US Research Nanomaterials, Inc. ",20.0,spherical,MIC,Escherichia coli,Vancomycin,carboxylic acids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495250/,18,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,16.01721414,-2.345197559,29.43564356,1449.271,0.0,0.0,34.71646842,0.0,116.725296,33.02788052,0.0,13.8474744,0,0,4.158883083,5.545177444,1.3862943611198906
206,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Escherichia coli,Kanamycin,Organooxygen compounds,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,10.93437059,-1.661604858,53.72727273,484.503,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,3.741382641,6.238324625,1.3862943611198906
207,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Acinetobacter baumannii,Ceftriaxone,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,12.91680492,-1.306214252,19.55555556,554.592,17.6943478,4.983978521,23.93344197,0.0,32.69793869,35.98122018,0.0,0.0,0,0,2.079441542,6.931471806,1.3862943611198906
208,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Escherichia coli,Ampicillin,Organoheterocyclic compounds,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,4.158883083,6.931471806,1.3862943611198906
209,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Shigella sonnei,Trimethoprim,phenol ethers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Bacteria,Shigella sonnei,pathogenic,n,54.0,37,water,5.848108466,0.15383521,10.23809524,290.323,0.0,4.983978521,18.18111669,0.0,29.45648069,0.0,27.5262362,12.13273414,0,0,2.868845895,8.317766167,1.3862943611198906
210,Au,chem_synthesis using hydrogen tetrachloroaureate,16.5,spherical,MIC,Aspergillus flavus,Ciprofloxacin,Quinolines,https://www.lifesciencesite.com/lsj/life0804/008_6966life0804_37_44.pdf,24,11,196.967,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Eukaryota,Aspergillus flavus,opportunistic pathogen,f,36.0,37,soil,14.60768519,-1.27510223,18.125,331.347,0.0,0.0,43.80393424,0.0,39.93357762,12.26321064,6.066367068,9.467009379,0,0,2.525728644,1.832581464,1.8325814637483102
211,Au,chem_synthesis using hydrogen tetrachloroaureate,16.5,spherical,MIC,Aspergillus flavus,Fluconazole,Benzene and substituted derivatives,https://www.lifesciencesite.com/lsj/life0804/008_6966life0804_37_44.pdf,24,11,196.967,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Eukaryota,Aspergillus flavus,opportunistic pathogen,f,36.0,37,soil,14.11247496,-1.69525463,11.77272727,306.276,0.0,10.19736362,11.62981856,0.0,60.70627468,40.73925324,0.0,0.0,0,0,2.525728644,1.832581464,1.8325814637483102
212,ZnO,chem_synthesis_from_Zn(NO3)2,15.0,spherical,MIC,Escherichia coli,Ampicillin,Organoheterocyclic compounds,https://www.sciencedirect.com/science/article/pii/S0272884219323685#sec3,24,8,81.389,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,6.214608098,2.1591718,1.8671761085128091
213,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MBC,Staphylococcus aureus,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,4.715143677,1.7728094,1.8870696490323797
214,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MIC,Escherichia coli,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,3.496020294,1.791759469,1.9740810260220096
215,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MBC,Staphylococcus epidermidis,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,opportunistic pathogen,p,36.0,37,nose,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,4.384843926,1.386294361,2.028148247292285
216,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MIC,Staphylococcus aureus,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,3.465947143,0.693147181,2.0412203288596382
217,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MIC,Staphylococcus epidermidis,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,opportunistic pathogen,p,36.0,37,nose,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,3.225510324,0.693147181,2.0412203288596382
218,Ag,green_synthesis using Withania coagulans fruits extract,20.0,spherical,MIC,Vibrio cholerae,Levofloxacin,Quinolines,http://www.nanomedicine-rj.com/article_38645.html,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Bacteria,Vibrio cholerae,pathogenic,n,60.0,30,water,14.98365316,-1.315329409,20.26923077,361.373,0.0,0.0,32.3758692,0.0,33.86721055,6.196843572,4.567099648,18.87131891,0,0,2.772588722,2.079441542,2.0794415416798357
219,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus epidermidis ,Rifampicin,Macrolactams,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,non-pathogenic,p,48.0,35,skin,14.42562962,-2.042566018,32.06779661,822.953,11.69042468,5.101407526,87.33070199,0.0,52.82961988,59.43346758,44.85590154,7.047671983,0,2,2.50959099,3.442019376,2.0794415416798357
220,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Proteus sp.,Ceftazidime,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus sp. (in: enterobacteria),opportunistic pathogen,n,48.0,37,soil,13.11432809,-1.753218546,19.67567568,546.587,11.81435946,0.0,28.83875504,0.0,52.93692296,30.98942212,29.09352093,6.066367068,0,0,3.465735903,3.465735903,2.0794415416798357
221,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Pseudomonas aeruginosa,Cefepime,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.89283297,-1.366845971,24.75,480.572,11.81435946,0.0,29.54766415,0.0,22.34413461,23.77159222,5.38006277,0.0,0,0,4.158883083,3.465735903,2.0794415416798357
222,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Proteus sp.,Cefepime,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus sp. (in: enterobacteria),opportunistic pathogen,n,48.0,37,soil,12.89283297,-1.366845971,24.75,480.572,11.81435946,0.0,29.54766415,0.0,22.34413461,23.77159222,5.38006277,0.0,0,0,3.465735903,4.158883083,2.0794415416798357
223,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Klebsiella sp.,Ceftazidime,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella sp.,opportunistic pathogen,n,48.0,37,respiratory tract,13.11432809,-1.753218546,19.67567568,546.587,11.81435946,0.0,28.83875504,0.0,52.93692296,30.98942212,29.09352093,6.066367068,0,0,4.158883083,4.158883083,2.0794415416798357
224,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Staphylococcus aureus,Ampicillin,Organoheterocyclic compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,2.20428759,4.852030264,2.0794415416798357
225,ZnO,"purchased from SigmaAldrich, USA",50.0,nanowire,MIC,Pseudomonas aeruginosa,Meropenem,Lactams,https://www.mdpi.com/2079-6382/11/10/1374,24,8,81.389,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,36.71308096,0.0,10.60217583,16.66179468,25.9189909,6.9237372,0,0,4.158883083,6.238324625,2.0794415416798357
226,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Klebsiella sp.,Ceftriaxone,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella sp.,opportunistic pathogen,n,48.0,37,respiratory tract,12.91680492,-1.306214252,19.55555556,554.592,17.6943478,4.983978521,23.93344197,0.0,32.69793869,35.98122018,0.0,0.0,0,0,4.158883083,6.931471806,2.0794415416798357
227,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Acinetobacter baumannii,Amoxicillin,Lactams,https://www.ingentaconnect.com/content/asp/jnn/2018/00000018/00000006/art00007;jsessionid=1toednqh7tf1q.x-ic-live-02,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,2.772588722,7.624618986,2.0794415416798357
228,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Acinetobacter baumannii,Ampicillin,Organoheterocyclic compounds,https://www.ingentaconnect.com/content/asp/jnn/2018/00000018/00000006/art00007;jsessionid=1toednqh7tf1q.x-ic-live-02,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,2.772588722,8.317766167,2.0794415416798357
229,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MIC,Staphylococcus aureus,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,3.465947143,1.7728094,2.0794415416798357
230,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MBC,Bacillus subtilis,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,4.147585969,4.158883083,2.151762203259462
231,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MBC,Bacillus cereus,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus cereus,pathogenic,p,10.0,30,food,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,4.010023618,4.158883083,2.174751721484161
232,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MIC,Bacillus subtilis,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,3.280377541,4.158883083,2.2192034840549946
233,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MIC,Staphylococcus aureus,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,3.465947143,1.7728094,2.2192034840549946
234,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MIC,Bacillus cereus,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus cereus,pathogenic,p,10.0,30,food,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,3.203952158,4.158883083,2.2407096892759584
235,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MIC,Staphylococcus aureus,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,3.465947143,1.7728094,2.2617630984737906
236,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MBC,Escherichia coli,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,4.456803107,2.079441542,2.302585092994046
237,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MIC,Staphylococcus aureus,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,3.465947143,1.7728094,2.302585092994046
238,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MBC,Staphylococcus aureus,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,4.715143677,1.7728094,2.322387720290225
239,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MBC,Staphylococcus aureus,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,4.715143677,1.386294361,2.341805806147327
240,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MBC,Staphylococcus aureus,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,4.715143677,1.7728094,2.451005098112319
241,Fe3O4,chemical_synthesis by controlled precipitation of iron chloride salts,24.3,spherical,MBC,Proteus mirabilis,Gentamicin,Aminoglycoside ,https://www.mdpi.com/2079-4983/13/3/138,24,48,231.531,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,11.12947795,-1.286897326,50.18181818,477.603,0.0,0.0,18.12552249,0.0,0.0,0.0,13.97140918,13.97140918,0,0,4.605170186,0.7825161,2.4849066497880004
242,Au,green_synthesis from aqueous extract of Adiantum philippense,34.0,spherical and triangular,MBC,Staphylococcus aureus,Amoxicillin,Lactams,https://www.sciencedirect.com/science/article/pii/S0928493115306846,48,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,4.715143677,1.7728094,2.533696813957432
243,Fe3O4,chemical_synthesis by controlled precipitation of iron chloride salts,24.3,spherical,MBC,Acinetobacter baumannii,Gentamicin,Aminoglycoside ,https://www.mdpi.com/2079-4983/13/3/138,24,48,231.531,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,11.12947795,-1.286897326,50.18181818,477.603,0.0,0.0,18.12552249,0.0,0.0,0.0,13.97140918,13.97140918,0,0,4.605170186,2.269032,2.5649493574615367
244,Fe3O4,chemical_synthesis by controlled precipitation of iron chloride salts,24.3,spherical,MBC,Staphylococcus epidermidis,Gentamicin,Aminoglycoside ,https://www.mdpi.com/2079-4983/13/3/138,24,48,231.531,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,opportunistic pathogen,p,36.0,37,nose,11.12947795,-1.286897326,50.18181818,477.603,0.0,0.0,18.12552249,0.0,0.0,0.0,13.97140918,13.97140918,0,0,3.912023005,0.766727,2.6390573296152584
245,CuO,chem_synthesis_from_Cu(NO3)2⋅2.5H2O,14.5,rod,MIC,Escherichia coli,Ampicillin,Organoheterocyclic compounds,https://www.sciencedirect.com/science/article/pii/S0272884219323685#sec3,24,17,79.545,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,6.214608098,2.1591718,2.7485521444115397
246,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Staphylococcus aureus,Ampicillin,Organoheterocyclic compounds,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,5.545177444,0.0,2.772588722239781
